Date,DIA,EEM,IAU,QQQ,SMH,SPY,TQQQ,VOO,VTI,VWO,XLE,XLF,XLK,XLV,XLY
2018-05-22,216.58372497558594,39.66899871826172,24.799999237060547,160.67733764648438,49.89730453491211,243.66461181640625,13.019082069396973,223.6995849609375,126.07765197753906,36.658241271972656,57.18241882324219,24.797151565551758,64.69934844970703,74.13075256347656,98.29931640625
2018-05-23,216.97647094726562,39.65194320678711,24.81999969482422,162.03402709960938,49.953365325927734,244.33497619628906,13.346384048461914,224.3965301513672,126.4091796875,36.496822357177734,57.175071716308594,24.639650344848633,65.17503356933594,74.37155151367188,99.01095581054688
2018-05-24,216.34815979003906,39.4387092590332,25.020000457763672,161.9862518310547,50.098182678222656,243.83441162109375,13.335151672363281,223.9676513671875,126.2031021118164,36.367679595947266,56.23501968383789,24.447154998779297,65.10041046142578,74.07723236083984,99.22631072998047
2018-05-25,215.8769073486328,39.60076904296875,24.959999084472656,162.14865112304688,50.59804916381836,243.25340270996094,13.368847846984863,223.40469360351562,125.96119689941406,36.456459045410156,54.77349853515625,24.368408203125,65.05378723144531,73.97020721435547,99.3761215209961
2018-05-29,212.45594787597656,38.67962646484375,24.959999084472656,161.43214416503906,50.191619873046875,240.45578002929688,13.197976112365723,220.8225555419922,124.7159194946289,35.64936828613281,54.604583740234375,23.554670333862305,64.69934844970703,73.21212005615234,98.60831451416016
2018-05-30,215.2921600341797,38.98667526245117,24.979999542236328,162.588134765625,50.49527359008789,243.66461181640625,13.479552268981934,223.73533630371094,126.32852935791016,35.9641227722168,56.257057189941406,23.983409881591797,65.17503356933594,74.30912780761719,99.50720977783203
2018-05-31,213.09304809570312,38.969608306884766,24.920000076293945,162.48306274414062,50.07483673095703,242.17189025878906,13.450674057006836,222.2879180908203,125.45951843261719,36.00448989868164,55.83107376098633,23.782154083251953,65.19367218017578,73.49755096435547,99.02967834472656
2018-06-01,214.99545288085938,39.51547622680664,24.81999969482422,165.033935546875,51.1679801940918,244.54949951171875,14.076395988464355,224.62881469726562,126.76752471923828,36.40802764892578,56.095458984375,24.044660568237305,66.30355834960938,74.34481811523438,99.76005554199219
2018-06-04,216.60116577148438,39.916343688964844,24.780000686645508,166.5243377685547,51.51835250854492,245.71148681640625,14.437393188476562,225.62054443359375,127.35880279541016,36.78737258911133,55.610755920410156,24.1234073638916,66.8351821899414,74.62126922607422,100.87430572509766
2018-06-05,216.55755615234375,39.60930252075195,24.8799991607666,167.0402374267578,51.80799102783203,245.8902587890625,14.586604118347168,225.93325805664062,127.54692840576172,36.464534759521484,55.478553771972656,24.018409729003906,67.0683364868164,74.46966552734375,101.46421813964844
2018-06-06,219.49853515625,40.20634078979492,24.8799991607666,168.01478576660156,52.139678955078125,247.94595336914062,14.827265739440918,227.73809814453125,128.67579650878906,36.9891357421875,55.742950439453125,24.45590591430664,67.50669860839844,75.3079833984375,102.4099349975586
2018-06-07,220.37997436523438,39.59223175048828,24.8799991607666,166.6485595703125,51.72390365600586,247.9192352294922,14.483118057250977,227.63084411621094,128.4876251220703,36.4241828918457,56.58753967285156,24.534648895263672,66.96575927734375,75.40611267089844,102.70957946777344
2018-06-08,221.02578735351562,39.51547622680664,24.920000076293945,166.65809631347656,51.37353515625,248.65213012695312,14.473490715026855,228.34567260742188,128.92660522460938,36.39997482299805,56.47736740112305,24.569650650024414,66.85382080078125,75.84309387207031,102.9249496459961
2018-06-11,221.13043212890625,39.51547622680664,24.940000534057617,167.107177734375,51.31747055053711,248.98287963867188,14.586604118347168,228.6404571533203,129.11473083496094,36.351531982421875,56.771148681640625,24.517154693603516,66.92845916748047,75.98578643798828,103.3369369506836
2018-06-12,221.05181884765625,39.413124084472656,24.860000610351562,167.98609924316406,51.47163772583008,249.30459594726562,14.817639350891113,229.02468872070312,129.38348388671875,36.32733154296875,56.337825775146484,24.45590591430664,67.25489044189453,75.94122314453125,103.83321380615234
2018-06-13,220.07449340820312,39.14872360229492,24.940000534057617,167.97653198242188,51.36418914794922,248.50909423828125,14.800792694091797,228.11337280273438,128.89968872070312,36.06098556518555,56.12485885620117,24.368408203125,66.90980529785156,75.95905303955078,103.99238586425781
2018-06-14,219.90878295898438,38.88431930541992,25.0,169.6771240234375,51.443607330322266,249.13479614257812,15.250833511352539,228.77450561523438,129.26699829101562,35.867286682128906,56.0440559387207,24.14090919494629,67.38544464111328,76.35147094726562,105.07855987548828
2018-06-15,219.14486694335938,38.5772705078125,24.579999923706055,169.08482360839844,51.52769470214844,248.8169708251953,15.09921646118164,228.5779571533203,129.1416015625,35.673587799072266,54.84031677246094,24.140029907226562,67.1280517578125,76.50006866455078,105.2513427734375
2018-06-18,218.2620849609375,38.10817337036133,24.520000457763672,168.9871063232422,50.906375885009766,248.30514526367188,15.065523147583008,228.032958984375,128.99826049804688,35.26195526123047,55.38749313354492,24.096088409423828,67.20295715332031,75.76602935791016,105.07292175292969
2018-06-19,215.77117919921875,37.68751525878906,24.459999084472656,168.50840759277344,50.299068450927734,247.35353088378906,14.930749893188477,227.16624450683594,128.56825256347656,34.85841751098633,55.26179122924805,24.03457260131836,66.85662841796875,75.96297454833984,104.94151306152344
2018-06-20,215.40419006347656,37.85062789916992,24.360000610351562,169.70521545410156,50.612060546875,247.77545166015625,15.24361515045166,227.5772705078125,128.86386108398438,34.97140121459961,55.50578689575195,23.973060607910156,66.9970474243164,76.12408447265625,105.43907928466797
2018-06-21,213.69107055664062,37.318363189697266,24.299999237060547,168.2307586669922,49.98139572143555,246.22215270996094,14.848925590515137,226.15663146972656,127.97696685791016,34.47907257080078,54.47803497314453,23.90276336669922,66.48224639892578,75.68546295166016,104.68804931640625
2018-06-22,214.7311553955078,37.704681396484375,24.360000610351562,167.85739135742188,49.79453659057617,246.67111206054688,14.699714660644531,226.55873107910156,128.1596221923828,34.75932693481445,55.56494140625,23.78852081298828,66.2669677734375,76.025634765625,104.50963592529297
2018-06-25,211.7770233154297,37.19816970825195,24.280000686645508,164.07550048828125,47.9959716796875,243.31317138671875,13.761125564575195,223.42263793945312,126.36022186279297,34.30443572998047,54.44845962524414,23.53367042541504,64.8910903930664,75.3274154663086,102.23770904541016
2018-06-26,212.091796875,37.05223846435547,24.139999389648438,164.74571228027344,48.43976974487305,243.8518829345703,13.91274642944336,223.91400146484375,126.64816284179688,34.16633987426758,55.136085510253906,23.45458221435547,65.15316772460938,75.09468078613281,102.969970703125
2018-06-27,210.7369842529297,36.33969497680664,24.0,162.5052947998047,47.25319290161133,241.83180236816406,13.354408264160156,222.05555725097656,125.46954345703125,33.41087341308594,55.875484466552734,23.164587020874023,64.26397705078125,74.45909881591797,101.63688659667969
2018-06-28,211.5760498046875,36.648746490478516,23.940000534057617,163.90316772460938,47.72968673706055,243.21444702148438,13.681709289550781,223.4083251953125,126.25226593017578,33.727684020996094,55.801544189453125,23.366703033447266,65.05020141601562,74.55760192871094,102.43485260009766
2018-06-29,212.14413452148438,37.19816970825195,24.040000915527344,164.3435821533203,47.96327209472656,243.5645751953125,13.744281768798828,223.97386169433594,126.34223175048828,34.280059814453125,56.14906692504883,23.366703033447266,65.0221176147461,74.70975494384766,102.61322784423828
2018-07-02,212.14413452148438,36.82902908325195,23.799999237060547,165.44464111328125,47.98195266723633,244.08534240722656,14.052330017089844,224.23414611816406,126.64816284179688,33.90639114379883,55.32093048095703,23.48094367980957,65.60242462158203,74.94248962402344,102.7540512084961
2018-07-03,211.20896911621094,36.85478210449219,24.020000457763672,163.5297393798828,47.14107131958008,243.22341918945312,13.568598747253418,223.3275909423828,126.32425689697266,33.938873291015625,55.6684455871582,23.270036697387695,64.82557678222656,75.12151336669922,102.23770904541016
